MainAccount,Journal number,Date,Voucher,Document,Document date,Posting type,Account entry description,Ledger account,Main account,Main account name,Amount,Amount in transaction currency,Currency,Monetary amount,Document type,Transaction type,Destination company,Party number,Party name,Document description,Document text,Product,Line number,Line date,Quantity,Unit,Line text,Line description,Line document reference,Location,Project ID,Activity number,Category name,Line property
600500,GB06-000116345,04/08/2022,CINV00002593,CINV00002593,,Intercompany revenue,Free text invoice,600500-GB060605-GBLON-OPS---GB09,600500,Intercompany Revenue,"-19,186.05","-19,186.05",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,41.00,,7.50,,,,,,,,,
600500,GB06-000116345,04/08/2022,CINV00002593,CINV00002593,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-20,915.13","-20,915.13",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000116352,04/08/2022,CINV00002594,CINV00002594,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB10,600500,Intercompany Revenue,"-1,971.00","-1,971.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,3.00,,7.50,,,,,,,,,
600500,GB06-000116352,04/08/2022,CINV00002594,CINV00002594,,Intercompany revenue,Free text invoice,600500-GB060220-GBMAN-OPS---GB10,600500,Intercompany Revenue,"-6,112.50","-6,112.50",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,8.00,,7.50,,,,,,,,,
600500,GB06-000116352,04/08/2022,CINV00002594,CINV00002594,,Intercompany revenue,Free text invoice,600500-GB060217-GBBRM-OPS---GB10,600500,Intercompany Revenue,-158.76,-158.76,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,1.00,,1.00,,,,,,,,,
600500,GB06-000116353,04/08/2022,CINV00002595,CINV00002595,,Intercompany revenue,Free text invoice,600500-GB060211-GBABE-OPS---GB16,600500,Intercompany Revenue,"1,818.13","1,818.13",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000038,Turner & Townsend Energy Ltd,,,,11.00,,-7.50,,,,,,,,,
600500,GB06-000116353,04/08/2022,CINV00002595,CINV00002595,,Intercompany revenue,Free text invoice,600500-GB060211-GBABE-OPS---GB16,600500,Intercompany Revenue,"-2,124.38","-2,124.38",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000038,Turner & Townsend Energy Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-187129,04/08/2022,CINV00002596,CINV00002596,04/08/2022,Sales order revenue,,600500-GB060603---PGB0600001444-PGB0700002585-GB07,600500,Intercompany Revenue,"-2,588.76","-2,588.76",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-000116574,05/08/2022,CINV00002597,CINV00002597,,Intercompany revenue,Free text invoice,600500-GB060605-GBLON-OPS---GB09,600500,Intercompany Revenue,"-17,833.98","-17,833.98",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,19.00,,7.50,,,,,,,,,
600500,GB06-000116574,05/08/2022,CINV00002597,CINV00002597,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-8,346.00","-8,346.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000116575,05/08/2022,CINV00002598,CINV00002598,,Intercompany revenue,Free text invoice,600500-GB060211-GBABE-OPS---GB16,600500,Intercompany Revenue,"-1,325.96","-1,325.96",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000038,Turner & Townsend Energy Ltd,,,,1.00,,5.00,,,,,,,,,
600500,GB06-000117556,08/08/2022,CINV00002599,CINV00002599,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB08,600500,Intercompany Revenue,-188.22,-188.22,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000030,Turner & Townsend Infrastructure Ltd,,,,1.00,,0.75,,,,,,,,,
600500,GB06-000117557,08/08/2022,CINV00002600,CINV00002600,,Intercompany revenue,Free text invoice,600500-GB060211-GBEDI-OPS---GB09,600500,Intercompany Revenue,"-1,621.15","-1,621.15",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,11.00,,7.50,,,,,,,,,
600500,GB06-000117557,08/08/2022,CINV00002600,CINV00002600,,Intercompany revenue,Free text invoice,600500-GB060605-GBLON-OPS---GB09,600500,Intercompany Revenue,"-1,248.00","-1,248.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,16.00,,7.50,,,,,,,,,
600500,GB06-000117557,08/08/2022,CINV00002600,CINV00002600,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-8,802.85","-8,802.85",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000117558,08/08/2022,CINV00002601,CINV00002601,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB10,600500,Intercompany Revenue,-788.40,-788.40,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000117558,08/08/2022,CINV00002601,CINV00002601,,Intercompany revenue,Free text invoice,600500-GB060220-GBMAN-OPS---GB10,600500,Intercompany Revenue,"-3,187.50","-3,187.50",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,3.00,,7.50,,,,,,,,,
600500,GB06-000117938,09/08/2022,CINV00002602,CINV00002602,,Intercompany revenue,Free text invoice,600500-GB060214-GBNEW-OPS---GB07,600500,Intercompany Revenue,-408.46,-408.46,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000029,Turner & Townsend Project Management Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000117939,09/08/2022,CINV00002603,CINV00002603,,Intercompany revenue,Free text invoice,600500-GB060211-GBABE-OPS---GB16,600500,Intercompany Revenue,"-1,340.22","-1,340.22",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000038,Turner & Townsend Energy Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000118095,10/08/2022,CINV00002604,CINV00002604,,Intercompany revenue,Free text invoice,600500-GB060605-GBLON-OPS---GB09,600500,Intercompany Revenue,"-1,013.69","-1,013.69",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,11.00,,306.00,,,Mileage - Non-Company Vehicle,,,,,,
600500,GB06-000118095,10/08/2022,CINV00002604,CINV00002604,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-3,120.00","-3,120.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,0.50,,,,,,,,,
600500,GB06-190270,10/08/2022,CINV00002605,CINV00002605,10/08/2022,Sales order revenue,,600500-GB060213---PGB0600002031-PGB0700003900-GB07,600500,Intercompany Revenue,"-25,375.00","-25,375.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-189938,09/08/2022,CINV00002606,CINV00002606,09/08/2022,Sales order revenue,,600500-GB060603---PGB0600002143-PGB0700003002-GB07,600500,Intercompany Revenue,"-23,127.65","-23,127.65",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190471,11/08/2022,CINV00002607,CINV00002607,11/08/2022,Sales order revenue,,600500-GB060220---PGB0600001777-PGB0700001276-GB07,600500,Intercompany Revenue,"-4,295.00","-4,295.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190578,11/08/2022,CINV00002608,CINV00002608,11/08/2022,Sales order revenue,,600500-GB060220---PGB0600001782-PGB0700001454-GB07,600500,Intercompany Revenue,"-6,938.00","-6,938.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190590,11/08/2022,CINV00002609,CINV00002609,11/08/2022,Sales order revenue,,600500-GB060220---PGB0600000197-PGB0700000348-GB07,600500,Intercompany Revenue,"-97,081.00","-97,081.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190561,11/08/2022,CINV00002610,CINV00002610,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001774-PGB0700002683-GB07,600500,Intercompany Revenue,"-2,386.00","-2,386.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190565,11/08/2022,CINV00002611,CINV00002611,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600000997-PGB0700001297-GB07,600500,Intercompany Revenue,"-14,228.00","-14,228.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190566,11/08/2022,CINV00002612,CINV00002612,11/08/2022,Sales order revenue,,600500-GB060605---PGB0600001882-PGB0700002881-GB07,600500,Intercompany Revenue,"-2,390.00","-2,390.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190570,11/08/2022,CINV00002613,CINV00002613,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001883-PGB0700002881-GB07,600500,Intercompany Revenue,-984.00,-984.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190573,11/08/2022,CINV00002614,CINV00002614,11/08/2022,Sales order revenue,,600500-GB060605---PGB0600001773-PGB0700002683-GB07,600500,Intercompany Revenue,"-7,197.00","-7,197.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190600,11/08/2022,CINV00002615,CINV00002615,11/08/2022,Sales order revenue,,600500-GB060220---PGB0600001872-PGB0700002888-GB07,600500,Intercompany Revenue,"-1,532.00","-1,532.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190585,11/08/2022,CINV00002616,CINV00002616,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001862-PGB0700002864-GB07,600500,Intercompany Revenue,-481.00,-481.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190587,11/08/2022,CINV00002617,CINV00002617,11/08/2022,Sales order revenue,,600500-GB060605---PGB0600001780-PGB0700002699-GB07,600500,Intercompany Revenue,"-10,901.00","-10,901.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190601,11/08/2022,CINV00002618,CINV00002618,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001770-PGB0700002684-GB07,600500,Intercompany Revenue,-325.00,-325.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190591,11/08/2022,CINV00002619,CINV00002619,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001781-PGB0700002699-GB07,600500,Intercompany Revenue,"-2,694.00","-2,694.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190602,11/08/2022,CINV00002620,CINV00002620,11/08/2022,Sales order revenue,,600500-GB060605---PGB0600001865-PGB0700002703-GB07,600500,Intercompany Revenue,-679.00,-679.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190603,11/08/2022,CINV00002621,CINV00002621,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001786-PGB0700001454-GB07,600500,Intercompany Revenue,-667.00,-667.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190604,11/08/2022,CINV00002622,CINV00002622,11/08/2022,Sales order revenue,,600500-GB060605---PGB0600001874-PGB0700002888-GB07,600500,Intercompany Revenue,"-1,087.00","-1,087.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190605,11/08/2022,CINV00002623,CINV00002623,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001867-PGB0700002703-GB07,600500,Intercompany Revenue,-233.00,-233.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190606,11/08/2022,CINV00002624,CINV00002624,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001808-PGB0700002753-GB07,600500,Intercompany Revenue,-444.00,-444.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190607,11/08/2022,CINV00002625,CINV00002625,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001876-PGB0700002887-GB07,600500,Intercompany Revenue,-445.00,-445.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190608,11/08/2022,CINV00002626,CINV00002626,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600002771-PGB0700003761-GB07,600500,Intercompany Revenue,-809.00,-809.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-190609,11/08/2022,CINV00002627,CINV00002627,11/08/2022,Sales order revenue,,600500-GB060607---PGB0600001810-PGB0700002756-GB07,600500,Intercompany Revenue,-296.00,-296.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-000118571,12/08/2022,CINV00002628,CINV00002628,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,802.28,802.28,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,-0.50,,,,,,,,,
600500,GB06-000118571,12/08/2022,CINV00002628,CINV00002628,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-5,304.00","-5,304.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,6.00,,7.50,,,,,,,,,
600500,GB06-191815,12/08/2022,CINV00002629,CINV00002629,12/08/2022,Sales order revenue,,600500-GB060604---PGB0600002630-PGB0700003857-GB07,600500,Intercompany Revenue,"-10,748.09","-10,748.09",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191809,12/08/2022,CINV00002630,CINV00002630,12/08/2022,Sales order revenue,,600500-GB060607---PGB0600001793-PGB0700002711-GB07,600500,Intercompany Revenue,-809.00,-809.00,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191797,12/08/2022,CINV00002631,CINV00002631,12/08/2022,Sales order revenue,,600500-GB060604---PGB0600001635-PGB0700002555-GB07,600500,Intercompany Revenue,-665.81,-665.81,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191794,12/08/2022,CINV00002632,CINV00002632,12/08/2022,Sales order revenue,,600500-GB060604---PGB0600001624-PGB0700002533-GB07,600500,Intercompany Revenue,-512.24,-512.24,GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191799,12/08/2022,CINV00002633,CINV00002633,12/08/2022,Sales order revenue,,600500-GB060603---PGB0600002050-PGB0700003006-GB07,600500,Intercompany Revenue,"-3,131.22","-3,131.22",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191814,12/08/2022,CINV00002634,CINV00002634,12/08/2022,Sales order revenue,,600500-GB060604---PGB0600001637-PGB0700002571-GB07,600500,Intercompany Revenue,"-3,724.80","-3,724.80",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-191816,12/08/2022,CINV00002635,CINV00002635,12/08/2022,Sales order revenue,,600500-GB060211---PGB0600002549-PGB0700000941-GB07,600500,Intercompany Revenue,"-5,041.00","-5,041.00",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-000119766,15/08/2022,CINV00002636,CINV00002636,,Intercompany revenue,Free text invoice,600500-GB060214-GBNEW-OPS---GB07,600500,Intercompany Revenue,-408.46,-408.46,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000029,Turner & Townsend Project Management Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-191848,13/08/2022,CINV00002637,CINV00002637,13/08/2022,Sales order revenue,,600500-GB060604---PGB0600002044-PGB0700002909-GB07,600500,Intercompany Revenue,"-4,092.62","-4,092.62",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-000119772,15/08/2022,CINV00002638,CINV00002638,,Intercompany revenue,Free text invoice,600500-GB060217-GBBRM-OPS---GB09,600500,Intercompany Revenue,"-5,850.00","-5,850.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,90.00,,7.50,,,,,,,,,
600500,GB06-000119772,15/08/2022,CINV00002638,CINV00002638,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,624.00,624.00,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,52.00,,-2.25,,,,,,,,,
600500,GB06-000119772,15/08/2022,CINV00002638,CINV00002638,,Intercompany revenue,Free text invoice,600500-GB060224-GBBRI-OPS---GB09,600500,Intercompany Revenue,"-18,578.59","-18,578.59",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-000119772,15/08/2022,CINV00002638,CINV00002638,,Intercompany revenue,Free text invoice,600500-GB060211-GBEDI-OPS---GB09,600500,Intercompany Revenue,"-1,621.15","-1,621.15",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,85.00,,7.50,,,,,,,,,
600500,GB06-000119772,15/08/2022,CINV00002638,CINV00002638,,Intercompany revenue,Free text invoice,600500-GB060605-GBLON-OPS---GB09,600500,Intercompany Revenue,"-18,252.00","-18,252.00",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000031,Turner & Townsend Consulting Ltd,,,,11.00,,7.50,,,,,,,,,
600500,GB06-000119778,15/08/2022,CINV00002639,CINV00002639,,Intercompany revenue,Free text invoice,600500-GB060217-GBBRM-OPS---GB10,600500,Intercompany Revenue,-105.84,-105.84,GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,6.00,,1.00,,,,,,,,,
600500,GB06-000119778,15/08/2022,CINV00002639,CINV00002639,,Intercompany revenue,Free text invoice,600500-GB060220-GBMAN-OPS---GB10,600500,Intercompany Revenue,"-3,187.50","-3,187.50",GBP,Extended price,Customer free text invoice,Customer,gb06,C0000032,Turner & Townsend Contract Services Ltd,,,,1.00,,7.50,,,,,,,,,
600500,GB06-191944,14/08/2022,CINV00002640,CINV00002640,14/08/2022,Sales order revenue,,600500-GB060603---PGB0600002054-PGB0700003106-GB07,600500,Intercompany Revenue,"-3,780.09","-3,780.09",GBP,,,Sales order,,C0000029,Turner & Townsend Project Management Ltd,,,,0.00,,0.00,,,,,,,,,
600500,GB06-186677,01/08/2022,GACC00000156,,,Ledger journal,Accrued Income P3 late intercompany,600500-GB060218---PGB0600001067--,600500,Intercompany Revenue,84.38,84.38,GBP,,,General journal,,,,,,,0.00,,0.00,,,,,,,,,
